3506058,RS Umum Arga Husada,N/A
3572065,RS Umum Aminah,N/A
3201094,RS Umum Annisa,N/A
7306057,RS Umum Thalia Irham,N/A
3174052,RS Umum Grha Kedoya,N/A
3506047,RS Umum Muhammadiyah Surya Melati ,N/A
3471107,RS Khusus Ibu dan Anak  PKU Muhammadiyah Kotagede ,N/A
9201034,RS Umum Bunda pengharapan,N/A
3577052,RS Ibu dan Anak Al Hasanah,N/A
3171083,RS Ibu dan Anak�Avisena,N/A
3171056,RS Khusus Kanker MRCCC Siloam Semanggi,N/A
1872064,RS Umum Permata Hati Metro,N/A
1509024,RS Umum Bersaudara Mandiri,N/A
1212067,RS Umum Hidayah,N/A
1206063,RS Umum Nuraini,N/A
3319021,RS Umum  Aisyiyah Kudus,N/A
5271098,RS Bio Medika,N/A
1409012,RS Umum  Agung,N/A
1214011,RS Umum Stella Maris,N/A
3216385,RS Umum Harapan Keluarga Jababeka,N/A
3312307,RS Fitri Candra,N/A
3506059,RS Umum Muhammadiyah Siti Khodijah,N/A
3373091,RS Umum Sejahtera Bhakti,N/A
5105014,RS Umum Permata Hati,N/A
5105015,RS Umum Bintang,N/A
5101054,RS Umum Bunda,N/A
1212172,RS Umum Patar Asih,N/A
3579002,RSU dr. Etty Asharto Batu,N/A
3508054,RS Bhayangkara Lumajang ,N/A
3578766,RS Wiyung Sejahtera,N/A
3578767,RS Ibu dan Anak Cempaka Putih Permata,N/A
3578768,RS Ibu dan Anak Lombok Dua Dua Lontar,N/A
3578770,RS Wijaya Surabaya,N/A
3578771,RS Ibu dan Anak Putri Surabaya,N/A
3504069,RS Umum Satiti Prima Husada,N/A
3516032,RS Sido Waras,N/A
3505036,RS Ibu dan Anak Kirana Husada,N/A
3515123,RS Umum Usada ,N/A
3515125,RS Ibu dan Anak Kirana,N/A
3577086,RS Umum Griya Husada Madiun,N/A
3516033,RS Islam Arofah,N/A
3515126,RS Umum Al-Islam H. M. Mawardi,N/A
7571022,RS Ibu dan Anak Siti Khadidjah,N/A
5102044,RS Umum Wisma Prashanti,N/A
5103033,RS Umum Kasih Ibu Kedonganan,N/A
5171217,RS Umum Surya Husada Ubung,N/A
5104035,RS Umum Ari Canti,N/A
3401049,RS Umum PKU Muhammadiyah Wates,N/A
3471374,RS Khusus Gigi dan Mulut Universitas Muhammadiyah ,N/A
3402076,RS Khusus Bedah Ring Road Selatan,N/A
3401050,RS Umum PKU Muhammadiyah Nanggulan,N/A
3401051,RS Umum Rizki Amalia,N/A
3404185,RS Khusus Bedah Sinduadi,N/A
1571161,RS Ibu dan Anak Annisa,N/A
2171064,RS Santa Elisabeth Sei Lekop,N/A
3201230,RS Umum Sentra Medika Cibinong,N/A
1371454,RS Khusus Gigi dan Mulut Baiturrahmah,N/A
1371455,RS Ibu dan Anak Siti Hawa,N/A
1371456,RS Islam Siti Rahmah,N/A
1372012,RS Tkt. IV 01.07.06 Solok,N/A
1872065,RS Bersalin Asih,N/A
1375052,RS Khusus THT Sitawa Sidingin,N/A
3271162,RS Bersalin Pasutri,N/A
3503045,RS Ibu dan Anak HST,N/A
3507098,RS Mitra Delima,N/A
3571145,RS Ibu dan Anak Citra Keluarga,N/A
3573244,RS Ibu dan Anak Puri,N/A
3507099,RS Prasetya Husada,N/A
3507100,RS Siti Miriam,N/A
3573247,RS Ibu dan Anak Permata Hati,N/A
3515127,RS Umum Assakinah Medika,N/A
3507248,RS Bedah Hasta Husada,N/A
3573249,RS Umum Permata Bunda,N/A
3571146,RS Umum Lirboyo,N/A
1276074,RS Umum Latersia,N/A
3573250,RS Ibu dan Anak Puri Bunda,N/A
3278015,RS Bersalin Ummi,N/A
3314090,RS Umum PKU Muhammadiyah Sragen ,N/A
5206028,RS PKU Muhammadiyah Bima,N/A
1404026,RS Umum  Medicare Sorek,N/A
1803033,RS Natar Medika,N/A
1807016,RS Umum Haji Kamino,N/A
1810004,RS Ibu dan Anak Mutiara Hati,N/A
3671202,RS Ibu dan Anak Mutiara Bunda,N/A
3578772,RS Manyar Medical Centre,N/A
3216387,RS Umum Dokter Adam Talib,N/A
3571148,RS Ibu dan Anak Melinda,N/A
3520013,RS Ibu dan Anak Bhakti Persada,N/A
7171095,RS Ibu dan Anak Kirana Manado,N/A
3573251,RS Ibu dan Anak Mardi Waloeja Rampal Malang,N/A
3506062,RS Umum  Aura Syifa,N/A
1218025,RS Umum Sawit Indah Perbaungan,N/A
3278016,RS Ibu dan Anak Sayang Bunda,N/A
1671324,RS Ibu dan Anak Rika Amelia,N/A
1471387,RS Ibu dan Anak  Zainab,N/A
1871440,RS Ibu dan Anak Mutiara Putri,N/A
6404044,RS Pupuk Kaltim Prima Sangata,N/A
6471075,RS Siloam Hospitals Balikpapan,N/A
6471077,RS Umum Balikpapan Baru,N/A
6473043,RS Umum Pertamedika Tarakan,N/A
6404046,RS Umum Medika Sangatta,N/A
6404047,RS Ibu Anak Asy Syifa,N/A
6472121,RS Khusus Ibu dan Anak Qurrata A'yun,N/A
7603024,RS Umum Daerah Kondosapata Kab. Mamasa,N/A
7171097,RS TNI AU Lanud Sam Ratulangi,N/A
3504071,RS Umum Muhammadiyah Bandung ,N/A
3515129,RS Ibu dan Anak Soerya,N/A
7314025,RS Umum Anugrah Pangkajene,N/A
3528025,RS Umum Asyifa Husada Pamekasan,N/A
3278017,RS Ibu dan Anak Widaningsih,N/A
3674171,RS Ibu dan Anak Cinta Kasih,N/A
7371397,RS Ibu dan Anak Gia Lestari,N/A
7371336,RS Hikmah,N/A
3174510,RS Umum Anggrek Mas,N/A
3274134,RS Umum Medimas,N/A
3508056,RS Islam Lumajang,N/A
3573253,RS Ibu dan Anak Melati Husada,N/A
3515130,RS Umum Prima Husada,N/A
3513026,RS Umum  Wonolangan,N/A
3510104,RS Umum PKU Muhammadiyah Rogojampi,N/A
1109028,RS Umum Mufid,N/A
1971002,RS  Katolik Bhakti Wara,N/A
3172748,RS Ibu dan Anak Bunda Aliyah,N/A
3327044,RS Umum Siaga Medika Pemalang ,N/A
3515131,RS Umum Citra Medika,N/A
1871002,RS Umum Wisma Rini Pringsewu,N/A
1108016,RS Umum Al-Islamic Aceh Hospital,N/A
3275390,RS Ibu dan Anak Selasih Medika,N/A
1509016,RS Sentral Medika,N/A
3578773,RS Ibu dan Anak Bantuan 05.08.05 Surabaya,N/A
9230002,RS Umum Daerah Tiom,N/A
9213039,RS Umum Daerah Boven Digoel,N/A
6112002,RS Ibu dan Anak Anugrah,N/A
3276147,RS Ibu dan Anak Asyifa Depok,N/A
3275392,RS Umum Awal Bros Bekasi,N/A
5371046,RS TNI AL Lantamal VII Kupang,N/A
3674006,RS Syarif Hidayatullah,N/A
3216393,RS Umum Mitra Keluarga Cikarang,N/A
5371047,RS Ibu dan Anak Dedari,N/A
5371052,RS Santo Carrolus Boromeus,N/A
5371054,RS Mamami,N/A
5371055,RS TNI AU EL TARI,N/A
3201231,RS Sentosa,N/A
3375072,RS Umum Anugerah Pekalongan,N/A
3319022,RS Umum Kumala Siwimijen Kudus,N/A
1110102,RS Umum Telaga Bunda,N/A
3603172,RS St. Carolus Summarecon Serpong ,N/A
2005002,RS Umum Daerah Bergerak Jemaja,N/A
3216389,RS Umum Hermina Galaxy,N/A
5106026,RS Umum Bangli Medika Canti,N/A
3278018,RS Umum Syifa Medina,N/A
3171782,RS Umum Andhika,N/A
7471002,RS Hati Mulia,N/A
1371459,RS Khusus Mata Regina Eye Center,N/A
3603173,RS Ibu dan Anak Harapan Mulia,N/A
3603174,RS Bersalin Bunda Lestari,N/A
9203015,RS TNI Angkatan Laut dr. Soedibjo Sardadi,N/A
7371399,RS Awal Bros Makassar,N/A
3215160,RS Umum Puri Asih,N/A
3673035,RS Ibu dan Anak Puri Garcia,N/A
3604002,RS Hermina Ciruas,N/A
3672003,RS Ibu dan Anak Mutiara Bunda,N/A
3673036,RS Sari Asih Serang,N/A
3671204,RS Ariya Medika,N/A
3671205,RS Sari Asih Ciledug,N/A
3511012,RS Bhayangkara Bondowoso ,N/A
3522061,RS Umum Ibnu Sina Bojonegoro,N/A
1504017,RS Royal Prima,N/A
7371400,RS Ibu dan Anak Sitti Khadijah III Muhammadiyah Ma,N/A
3674008,RS Ibu dan Anak Citra Ananda,N/A
9104002,RS Umum Daerah Teluk Bintuni,N/A
3674009,RS Aria Sentra Medika,N/A
3603176,RSU Keluarga Kita,N/A
3603177,RS Permata Hati,N/A
5320002,RS Umum Daerah Sabu Raijua,N/A
3515132,RS Umum Rahman Rahim,N/A
3515133,RS Ibu dan Anak Mitra Husada,N/A
3515134,RS Ibu dan Anak Buah Delima,N/A
3515135,RS Bantuan 05.08.03 Sidoarjo,N/A
8204011,RS Pratama Bisui Kab. Halmahera Selatan,N/A
3272025,RS Umum Bhayangkara Setukpa Lemdikpol,N/A
9228002,Rumah Sakit Umum Daerah Kawera,N/A
3578777,RS Universitas Airlangga ,N/A
3214032,RS Umum dr. Abdul Radjak,N/A
3315058,RS Umum Enggal Waras,N/A
8108002,RS Umum Daerah Tiakur,N/A
3214033,RS Umum Asri Purwakarta,N/A
3214034,RS Umum Rama Hadi,N/A
3216396,RSIA Taman Harapan Baru,N/A
3171783,RS Ibu dan Anak Kemang Medical Care,N/A
3214035,RS Umum Amira,N/A
1219002,RS Umum Lasmi Kartika,N/A
3216447,RS Ibu dan Anak Nurul Annisa,N/A
9102034,RS Umum Daerah Kaimana,N/A
3306105,RS Ibu dan Anak Permata,N/A
3319023,RS Ibu dan Anak Harapan Bunda,N/A
3316063,RS Umum PKU Muhammdiyah Blora,N/A
3322072,RS Ibu dan Anak Plamongan Indah,N/A
3214036,RS Ibu dan Anak Dian,N/A
3214037,RS Umum Holistic Purwakarta,N/A
1571162,RS Umum Kambang,N/A
3578778,RS National Hospital,N/A
3578779,RS Ibu dan Anak Lombok Dua Dua,N/A
3373092,RS Bersalin Mutiara Bunda  Salatiga,N/A
1601002,RS Umum Dr. Noesmir Baturaja,N/A
1371451,RS Ibu dan Anak Cicik,N/A
1571163,RS Umum Baiturahim Jambi,N/A
3216399,RS Mitra Medika Narom,N/A
3201235,RS Umum dr. Sismadi,N/A
5103035,RS Umum Siloam Bali,N/A
6107022,RS Tk. IV 12.07.02 Sintang,N/A
3216400,RS Uni Medika Setu Bekasi,N/A
3274135,RS Umum Sumber Hurip,N/A
3209052,RS Umum Universitas Muhammadiyah Cirebon,N/A
7110002,RS Umum Daerah Bolaang Mongondow Selatan,N/A
3171784,RS Umum Yadika,N/A
1275890,RS Umum Bunda Thamrin,N/A
3302225,RS Khusus Bedah Mitra Ariva,N/A
3172750,RS Ibu dan Anak Resti Mulya,N/A
5203024,RS Islam Namira,N/A
7471004,RS Umum Dewi Sartika,N/A
7471005,RS Aliyah,N/A
3216402,RS Umum Anna Medika,N/A
1671327,RS Karya Asih Charitas Palembang,N/A
5272003,RS Harapan Keluarga,N/A
3517025,RS Airlangga ,N/A
3517092,RS Muhammadiyah Jombang,N/A
3302226,RS Ibu dan Anak Budhi Asih,N/A
3517093,RS Al-Azis,N/A
3514052,RS Umum Bhayangkara Pusdik Brimob ,N/A
3516034,RS Dharma Husada,N/A
3516036,RS Mutiara Hati Mojokerto,N/A
3504073,RS Putra Waspada Tulungagung,N/A
3520014,RS Ibu dan Anak Sekar Wangi,N/A
7171098,RS Ibu dan Anak Kasih Ibu,N/A
7105030,RS Umum Daerah Amurang,N/A
7171099,RS Umum Siloam Hospital Manado,N/A
3301106,RS Umum Duta Mulya,N/A
3327045,RS Umum Prima Medika ,N/A
3516037,RS Umum Kartini  ,N/A
3172751,RS Gigi Dan Mulut Angkatan Udara,N/A
3101002,RS Umum Daerah Kepulauan Seribu,N/A
3276041,RS Umum Grha Permata Ibu,N/A
3507104,RS Prima Husada,N/A
5203025,RS Lotim Medical Center,N/A
3578780,RS Orthopedi dan Traumatologi Surabaya,N/A
8205033,RS Bethesda GMIH Tobelo,N/A
3318109,RS Umum  Budi Agung Pati,N/A
3302227,RS Umum Medika Lestari Banyumas,N/A
1671329,RS Ibu dan Anak Widiyanti Palembang,N/A
3402077,RS Umum Griya Mahardika Yogyakarta,N/A
9108002,RS Umum Daerah Raja Ampat,N/A
1305015,RS Ibu dan Anak Sayang Ibu,N/A
3529026,RS Ibu dan Anak Esto Ebhu,N/A
3507105,RS Lawang Medika,N/A
3515136,RS Mata Fatma,N/A
1377003,RS Umum Aisyiyah Pariaman,N/A
3172752,RS Jantung Bina Waluya,N/A
3674011,RS Ibu dan Anak Dhia,N/A
1275892,RS Umum Ridos,N/A
3171785,RS Umum Bhayangkara Sespimma Polri,N/A
1671331,RS Bhayangkara Palembang,N/A
1275894,RS Umum Mitra Persada Medan,N/A
3501017,RS Ibu dan Anak Agung Mulia,N/A
3515137,RSIA Pondok Tjandra,N/A
3507107,RS Ben Mari,N/A
3315059,RS Umum Islam Purwodadi ,N/A
3201238,RS Umum Hermina Mekarsari,N/A
3171786,RS Umum Mayapada,N/A
1109029,RS Umum Citra Husada,N/A
5102046,RS Umum Kasih Ibu Tabanan,N/A
3525090,RSU Wates Husada,N/A
3309129,RS Umum Hidayah Boyolali,N/A
7208013,RS Umum Daerah Raja Tombolotutu,N/A
3306106,RS Umum Purwa Husada,N/A
3275403,RS Ibu dan Anak Rinova Intan,N/A
3313055,RS Umum Jafar Medika Karanganyar,N/A
3303099,RS Ibu dan Anak Ummu Hani,N/A
3324037,RS Umum Muhammadiyah Darul Istiqomah,N/A
3515138,RS Umum Aisyiyah Siti Fatimah,N/A
9171046,RS Mutiara,N/A
3327046,RS Ibu dan Anak Siti Aminah Pemalang,N/A
3214038,RS Umum Bhakti Husada II Purwakarta,N/A
3172753,RS Umum Antam Medika,N/A
6472123,RS Samarinda Medika Citra,N/A
7371401,RS Ibu dan Anak Bunda,N/A
7371402,RS Siloam Makassar,N/A
9103035,RS Umum Daerah Kabupaten Teluk Wondama,N/A
3201239,RS Ibu dan Anak Assalam,N/A
6171139,RS Universitas Tanjungpura,N/A
3279002,RS Umum Mitra Idaman,N/A
3279003,RS Umum Banjar Patroman,N/A
9212012,RS Waa Banti,N/A
3277019,RS Umum Avisena,N/A
1207064,RS Umum Kasih Ibu,N/A
3313056,RS Umum Mojosongo 2,N/A
6472124,RS Siaga Al-Munawwarah Samarinda,N/A
3213044,RS Umum Mutiara Hati,N/A
3209053,RS Ibu dan Anak Khalishah,N/A
3275053,RS Umum Taman Harapan Baru,N/A
7371403,RS Mitra Husada,N/A
7371406,RS Ibu dan Anak Budi Mulia,N/A
3171789,RS Umum Siloam TB Simatupang,N/A
3309131,RS Umum Islam Banyubening Boyolali ,N/A
3201240,RS Umum Juliana,N/A
3305117,RS Umum PKU Muhammadiyah Petanahan Kebumen,N/A
7371407,RS Umum Bahagia,N/A
3276149,RS Ibu dan Anak Setya Bhakti,N/A
6303027,RS Umum Pelita Insani,N/A
3375074,RS Umum  ARO,N/A
1871442,RS Ibu dan Anak Puri Betik Hati,N/A
6474034,RS Islam Bontang,N/A
3216406,RS Umum Metro Hospitals,N/A
3515140,RS Arafah Anwar Medika Sukodono,N/A
3216407,RS Ibu dan Anak Cahaya Medika,N/A
3216408,RS Umum Harapan Mulia,N/A
3213045,RS Umum Pamanukan Medical Center (PMC),N/A
3216414,RS Umum Amanda,N/A
3372235,RS Khusus Mata Solo,N/A
3216416,RS Umum Permata Keluarga Lippo Cikarang,N/A
1671332,RS Umum YK Madira Palembang ,N/A
3524044,RS Abdurrahman Syamsuri (Arsy),N/A
7204044,RS TK 4 DR.YANTO.SP.OT,N/A
3578781,RS Umum Royal Surabaya ,N/A
3328079,RS Ibu dan Anak Pala Raya,N/A
1275897,RS Umum Restu Ibu,N/A
3275054,RS Umum As-Shofwan,N/A
7604024,RS Umum Mitra Mankarra,N/A
7373003,RS Umum Bintang Laut Palopo,N/A
3517094,RS Umum Nadhlatul Ulama Jombang,N/A
7371410,RS Ibu dan Anak Ananda,N/A
3514053,RS Mitra Sehat Medika ,N/A
1221002,RS Umum Permata Madina Sibuhuan,N/A
1110103,RS Umum Avicenna,N/A
3173696,RS Umum Bunda Jakarta,N/A
3524045,RS Umum dr. Suyudi,N/A
6471078,RS Umum Tingkat IV  Lanud Balikpapan,N/A
3172755,RS Jantung Jakarta,N/A
3174516,RS Ibu dan Anak Ibnu Sina,N/A
6171140,RS Umum Kharitas Bhakti,N/A
9171047,RS Angkatan Laut dr. R. Oetojo,N/A
3329105,RS Ibu dan Anak Permata Insani,N/A
9201035,RS TNI Angkatan Laut Merauke,N/A
1607017,RS Bunda Medika Jakabaring,N/A
6372016,RS TK IV Guntung Payung ,N/A
1674002,RS AR Bunda Kota Lubuk Linggau,N/A
3509138,RS Kaliwates Jember,N/A
3573256,RS Bantuan 05.08.04 Lawang,N/A
3526027,RS Umum Lukas,N/A
6271025,RS Bhayangkara Palangka Raya,N/A
7101037,RS Kinapit,N/A
3573254,RS Ibu dan Anak Galeri Candra Malang,N/A
1274058,RS Bhayangkara Tk.III Kota Tebing Tinggi,N/A
1171145,RS Umum Meutia,N/A
3302228,RS Khusus Gigi dan Mulut Univ. Jenderal Soedirman,N/A
3172756,RS Ibu dan Anak SamMarie Basra,N/A
3302229,RS Umum Dadi Keluarga,N/A
1171146,RS Ibu dan Anak Cempaka Az Zahra Banda Aceh,N/A
3574068,RS Ibu dan Anak Amanah,N/A
3578782,RS Surabaya Medical Service,N/A
1406046,RS Ibu Anak  Norfa Husada,N/A
1107015,RS Umum Montella,N/A
9212013,RS Kasih Herlina,N/A
3204154,RS Umum TNI AU Lanud Sulaiman,N/A
1308012,RS Bersalin Harapan Bunda,N/A
3308017,RS Umum Aisyiyah Muntilan ,N/A
5371057,RS Kartini,N/A
1273033,RS Umum Harapan,N/A
3308018,RS Umum N21 - Gemilang ,N/A
3312309,RS Umum Astrini,N/A
1171147,RS Umum Prince Nayef Bin Abdul Aziz Syiah Kuala Un,N/A
3175409,RS Ibu dan Anak Grand Family,N/A
3525091,RS Umum Wali Songo I,N/A
3216421,RS Umum Puspa Husada,N/A
7271130,RS Ibu dan Anak Nasana Pura,N/A
3329108,RS Umum Alam Medica ,N/A
3215162,RS Umum Helsa,N/A
3215163,RS Ibu dan Anak Sentul,N/A
3510105,RS Umum Bakti Mulia Banyuwangi,N/A
1275899,RS Umum Tere Margareth,N/A
1275900,RS Umum Fajar,N/A
3276150,RS Jantung Diagram,N/A
3201242,RS Ibu dan Anak Kenari Graha Medika,N/A
7271131,RS Ibu dan Anak Care She,N/A
1202029,RS Umum Armina Madina,N/A
2105005,RS Umum Daerah Tarempa,N/A
7322003,RS Umum Hikmah Masamba,N/A
1212174,RS Umum Keliat,N/A
1212175,RS Umum Mitra Sehat,N/A
6171141,RS  Mitra Medika Pontianak,N/A
1212177,RS Umum Yoshua,N/A
3578784,RS Ibu dan Anak Perdana Medica,N/A
3528026,RS Ibu dan Anak Mukti Husada,N/A
3274136,RS Jantung Hasna Medika,N/A
7372076,RS Bersalin Sitti Khadijah Pare-Pare,N/A
3374366,RS Umum Columbia Asia Semarang,N/A
3310418,RS Umum PKU Muhammadiyah Jatinom Klaten,N/A
7315017,RS Umum Ddela Medical,N/A
3215164,RS Umum Rosela,N/A
3578785,RS Mitra Keluarga Kenjeran,N/A
3216424,RS Ibu dan Anak Gizar,N/A
3276151,RS Umum Permata Depok,N/A
3201243,RS Ibu dan Anak Sawojajar,N/A
3301109,RSU Afdila Cilacap,N/A
3506063,RS Umum  Wilujeng,N/A
6110015,RS Umum Kasih Bunda Jaya Nanga Pinoh,N/A
1672002,RS Umum Fadhilah Kota Prabumulih,N/A
9107002,RS Kasih Herlina,N/A
7171101,RS Gigi dan Mulut PS. Pendidikan Dokter Gigi Fak. ,N/A
3276152,RS Umum Citra Medika Depok,N/A
3216425,RS Umum Bunda Mulia,N/A
9219044,RS Hendrik Fintay Kabupaten Sarmi,N/A
3215165,RS Umum Sentral Medika,N/A
3674013,RS Ibu dan Anak Buah Hati Pamulang,N/A
7373004,RS Umum St. Madyang,N/A
3172757,RS Umum Adhyaksa,N/A
3504074,RS Ibu dan Anak Amanda,N/A
3525092,RS Grha Husada Gresik ,N/A
3172758,RS Umum Columbia Asia Pulomas,N/A
3201244,RS Umum Permata Jonggol,N/A
1371460,RS Ibu dan Anak Mutiara Bunda,N/A
3524046,RS Umum Intan Medika,N/A
8204012,RS Umum Obi,N/A
3271163,RS Umum Vania,N/A
5371058,RS Umum Leona Kupang,N/A
3604047,RS Kurnia Serang,N/A
3310419,RS Umum Mitra Keluarga Husada Klaten,N/A
6301014,RS Ibu dan Anak Ainun,N/A
1107016,RS Umum Harapan Sehat,N/A
3172759,RSU Restu Kasih,N/A
3517095,RS Umum Pelengkap Medical Center,N/A
3674014,RS Hermina Serpong,N/A
1509027,RS Ibu dan Anak Haji Abdul Malik,N/A
3308019,RS Umum Padma Lalita,N/A
1903002,RS Umum Bakti Timah Muntok,N/A
3515141,RS Umum Bunda,N/A
1812002,RS Umum Asy-Syifa Medika,N/A
2171065,RS Hj. Bunda Halimah,N/A
1872066,RS Azizah,N/A
5104036,RS Umum Famili Husada,N/A
1671336,RSU Graha Mandiri ,N/A
3513027,RS Rizani Husada,N/A
3202086,RS Umum Kartika Cibadak,N/A
3216426,RS Umum Kasih Insani Sukatani,N/A
5206030,RS dr. Agung,N/A
7371412,RS Umum Wisata Universitas Indonesia Timur,N/A
1275907,RS Umum Royal Prima,N/A
3573257,RSU Persada Hospital,N/A
3578769,RS Ibu dan Anak Kendangsari Merr,N/A
3271164,RS Umum Mulia Pajajaran,N/A
3201246,RS Ibu dan Anak Bunda Suryatni,N/A
1809003,RS Umum Gladish Medical Center,N/A
3674015,RS Ibu dan Anak Vitalaya ,N/A
1808016,RS Umum Mutiara Bunda,N/A
5103036,RS Umum Surya Husadha Nusa Dua,N/A
1808017,RS Umum Penawar Medika,N/A
1502015,RS Raudhah,N/A
1871444,RS Ibu dan Anak Sinta,N/A
1810005,RS Ibu dan Anak Harapan Bunda,N/A
1805047,RS Ibu Anak Puri Adhya Paramita,N/A
3175411,RS Umum Duta Indah,N/A
6471080,RS Bersalin Kasih Bunda,N/A
3674016,RS Insan Permata,N/A
1671337,RS Ibu dan Anak Trinanda Palembang,N/A
3671211,RS Aqidah,N/A
3521015,RS Umum At-Tin Husada,N/A
1807017,RS Umum Bunda,N/A
1174021,RS Umum Sakinah,N/A
3501018,RS Ibu dan Anak Gili Putri,N/A
1771007,RS Umum Ummi,N/A
1223003,RS Umum Ayah Bunda,N/A
1208057,RS Umum Wira Husada,N/A
3574069,RS Ibu dan Anak Muhammadiyah Kota Probolinggo,N/A
7371413,RS Ibu dan Anak Permata Hati,N/A
3204133,RS Unggul Karsa Medika,N/A
7402011,RS Umum Daerah Kabupaten Muna Barat,N/A
3274137,RS Ibu dan Anak Cahaya Bunda,N/A
1106014,RS Umum Fandika,N/A
3603183,RS Umum BUN,N/A
1275909,RS Umum Madani,N/A
3201233,RS Umum Rumah Sehat Terpadu Dompet Dhuafa,N/A
1671339,RS Ibu dan Anak Bunda Noni,N/A
1610004,RS Umum Mahyuzahra,N/A
3205024,RS Umum Annisa Queen,N/A
1801016,RS Ibu dan Anak Bunda,N/A
1107017,RS Tingkat IV IM 07.02,N/A
5107017,RS Umum Balimed Karangasem,N/A
1212179,RS Umum Citra Medika,N/A
1223004,RS Umum Avicenna,N/A
2071050,RS Umum Graha Hermine,N/A
3318110,RS Umum Fastabiq Sehat PKU Muhammadiyah Pati,N/A
6404045,RS Ibu Anak Cahaya Sangatta,N/A
3525097,RS Surya Medika,N/A
1275910,RS Ibu dan Anak Eva,N/A
3204124,RS Gigi dan Mulut Maranatha,N/A
1805049,RS Ibu Anak Puti Bungsu,N/A
3175414,RS Umum Daerah Cilincing,N/A
1409014,RS Umum  Cahaya,N/A
5271099,RS Ibu dan Anak Permata Hati,N/A
5206031,RS STIKES Mataram Bima,N/A
5271100,Siloam Hospitals Mataram,N/A
3174519,RS Umum Mitra Keluarga Kalideres,N/A
7371418,RS Ibu dan Anak Malebu Husada,N/A
3173700,RS Umum Daerah Cempaka Putih,N/A
1372015,RS Ibu dan Anak Yasmin,N/A
5108079,RS Giri Emas,N/A
3277022,RS Gigi dan Mulut Pendidikan Unjani,N/A
3275057,RS Umum Karya Medika Bantar Gebang,N/A
1275911,RS Umum Siloam Dhirga Surya,N/A
1409016,RS Umum  Regita Medika,N/A
3171796,RS Umum Petukangan,N/A
3578789,RS Ibu dan Anak Kendangsari Surabaya,N/A
1408088,RS Umum  AAD,N/A
7371420,RS Ibu dan Anak Mutiara Aroepala ,N/A
1377005,RS Umum Tamar Medical Centre,N/A
1471394,RS Khusus  Mata SMEC Pekanbaru,N/A
3208060,RS Umum KMC Luragung,N/A
1671342,RS Musi Medika Cendikia,N/A
3318111,RS Umum Sebening Kasih,N/A
3673005,RS Umum Ibunda,N/A
3174522,RS Umum Ciputra Hospital Citragarden City,N/A
7372077,RS Ibu dan Anak Ananda Trifa,N/A
3374369,RS Ibu dan Anak Ananda Pasar Ace,N/A
7371415,RS Ibu dan Anak Fajar Medika Nusantara Makassar,N/A
7371414,RS Ibu dan Anak Prof. dr. H. M. Farid,N/A
2071053,RS Umum Santa Elisabeth Batam Kota,N/A
5315002,RS Siloam Labuan Bajo,N/A
3209054,RS Umum Permata Cirebon,N/A
3217005,RS Umum Karisma,N/A
3511013,RS Mitra Medika Bondowoso,N/A
3306109,RS Umum Islam Purworejo,N/A
6306023,RS Umum Ceria,N/A
3205026,RS Umum Intan Husada,N/A
3216432,RS Ibu dan Anak Sayang Bunda,N/A
1275914,RS Khusus Mata Mencirim Tujuh-Tujuh,N/A
7571023,RS Multazam,N/A
7308058,RS Hapsah,N/A
1275913,RS Umum Universitas Sumatera Utara,N/A
8101064,RS Umum Daerah dr. D. Anatototi,N/A
1212180,RSU Grand Medica,N/A
7472002,RS Siloam Hospital Buton,N/A
1706020,RS Ibu dan Anak AL-Barra,N/A
1312025,RS Ibu dan Anak AL-Ihsan,N/A
3172765,RS Umum AL-Fauzan,N/A
3322073,RS Umum Kusuma Ungaran ,N/A
1871447,RS Ibu dan Anak Belleza Kedaton Bandar Lampung,N/A
1104012,RS Umum Nurul Hasanah,N/A
3216434,RS Umum Budi Asih,N/A
3578791,RS Ibu dan Anak Graha Medika,N/A
2071057,RS Ibu dan Anak Frisdhy Angel,N/A
3525098,RS Umum Islam Cahaya Giri Gresik,N/A
3172766,RS Umum Olahraga Nasional,N/A
3171798,RS Umum Ali Sibroh Malisi,N/A
3306110,RS Umum Budi Sehat Purworejo,N/A
1207066,RS Umum Elpi Al Azis,N/A
3603185,RS Umum Hermina Bitung,N/A
1276077,RS Umum Sylvani,N/A
1213058,RS Umum Wampu Norita,N/A
3278021,RS Ibu dan Anak Bunda Aisyah,N/A
3172767,RS Khusus Mata SMEC Jakarta,N/A
2071054,RS Ibu dan  Anak Griya Medika Batam,N/A
5171219,RS Khusus Ibu dan Anak Pucuk Permata Hati,N/A
6201013,RS Citra Husada Pangkalan Bun,N/A
3515142,RS Umum Aminah,N/A
3522062,RS Muslimat NU Muna Anggita Bojonegoro,N/A
1509028,RS Umum Permata Hati,N/A
3311228,RS Umum Universitas Sebelas Maret,N/A
3216436,RS Umum Omni Cikarang,N/A
6471082,RS Khusus Mata SMEC Balikpapan,N/A
1401012,RS Ibu dan Anak Milano,N/A
3512038,RS Umum Mitra Sehat Kabupaten Situbondo,N/A
3671216,RS Rumah Indonesia Sehat,N/A
7471007,RS Umum Aliyah II,N/A
3327047,RS Umum Muhammadiyah Mardhatillah,N/A
1276078,RS Umum AL Fuadi,N/A
1471397,RS Umum  Prima Pekanbaru,N/A
3214040,RS Umum Karina Medika,N/A
1371462,RS Umum Naili DBS,N/A
